,place,1996,2001,2006,2009,2011,2012,2013,2014,2016,2016,2018,2019,2020,2021,county_name,sample_frequency,timestamps,name,units,url,domain,country_code,country_name,original_id,aug_id
512,wikidataId/Q2105198,,,,,,,,,6578.0,,,,,,Devon,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2105198,512
513,wikidataId/Q211867,,,,,,,,,,,166000.0,,,,Oshawa,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q211867,513
514,wikidataId/Q2120077,,,,,,,,,435.0,,,,,,Whale Cove,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2120077,514
515,wikidataId/Q2126898,,,,,,,,,1619.0,,,,,,Kensington,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2126898,515
516,wikidataId/Q2127,,,,,,,,,36094.0,,,,,,Charlottetown,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2127,516
517,wikidataId/Q2128700,,,,,,,,,2967.0,,,,,,Fort Macleod,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2128700,517
518,wikidataId/Q2138,,,,,,,,,58220.0,,,,,,Fredericton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2138,518
519,wikidataId/Q2141,,,,,,,,,403131.0,,,,,,Halifax,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2141,519
520,wikidataId/Q2143987,,,,,,,,,8223.0,,,,,,Renfrew,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2143987,520
521,wikidataId/Q2146186,,,,,,,,,2081.0,,,,,,Tofield,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2146186,521
522,wikidataId/Q2167346,,,,,,,,,1053.0,,,,,,Souris,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2167346,522
523,wikidataId/Q2184124,,,,,,,,,8671.0,,,,,,"Minto, Ontario",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2184124,523
524,wikidataId/Q2205332,,322.0,,,,,,,,,,,,,Wilcox,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2205332,524
525,wikidataId/Q2205395,,,,,239.0,,,,,,,,,,Young,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2205395,525
526,wikidataId/Q2210557,,,,,,,,,1345.0,,,,,,Legal,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2210557,526
527,wikidataId/Q2219667,,,,,,,,,6408.0,,,,,,Parry Sound,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2219667,527
528,wikidataId/Q22500975,,,,,,,,,705.0,,,,,,Churchill Falls,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q22500975,528
529,wikidataId/Q2270394,,,,,,,,,5070.0,,,,,,Hearst,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2270394,529
530,wikidataId/Q2273431,,,,,,,,,5321.0,,,,,,Cochrane,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2273431,530
531,wikidataId/Q2290339,,,,,,,,,1001.0,,,,,,Oyen,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2290339,531
532,wikidataId/Q2291491,,,,,,,,,2509.0,,,,,,"Berwick, Nova Scotia",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2291491,532
533,wikidataId/Q23021,,,,,,,,,20155.0,,,,,,Fort St. John,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q23021,533
534,wikidataId/Q23025,,,,,,,,,100418.0,,,,,,Red Deer,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q23025,534
535,wikidataId/Q2306577,,,,,,,,,2983.0,,,,,,Crossfield,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2306577,535
536,wikidataId/Q2320312,,,,,16000.0,,,,,,,,,,Tracadie–Sheila,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2320312,536
537,wikidataId/Q232226,,,,,,,,,,,,,142146.0,,Kelowna,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q232226,537
538,wikidataId/Q2326975,,,,,,,,,3214.0,,,,,,Port Hawkesbury,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2326975,538
539,wikidataId/Q2356021,,,,,,,,,1320.0,,,,,,Mayerthorpe,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2356021,539
540,wikidataId/Q2358467,,,,,,,,,4415.0,,,,,,"St. Stephen, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2358467,540
541,wikidataId/Q2362623,,,,,1056.0,,,,,,,,,,Saint-Georges-de-Clarenceville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2362623,541
542,wikidataId/Q2364972,,,,,,,,,24512.0,,,,,,Clarence-Rockland,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2364972,542
543,wikidataId/Q2373358,,,,,,,,,31166.0,,,,,,Orillia,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2373358,543
544,wikidataId/Q2376218,,,,,,,,,852.0,,,,,,Mundare,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2376218,544
545,wikidataId/Q2385189,,,,,,,,,2194.0,,,,,,"Saint-Quentin, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2385189,545
546,wikidataId/Q2395416,,,,,2037.0,,,,,,,,,,Tatamagouche,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2395416,546
547,wikidataId/Q2401355,,,,,,,,,1125.0,,,,,,Eckville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2401355,547
548,wikidataId/Q240864,,,,,,,,,11659.0,,,,,,"Rothesay, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q240864,548
549,wikidataId/Q2415848,,,,,,,,,15872.0,,,,,,Tillsonburg,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2415848,549
550,wikidataId/Q2428683,,,,,,,,,5930.0,,,,,,Perth,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2428683,550
551,wikidataId/Q2450865,,,,,,,,,1916.0,,,,,,Morris,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2450865,551
552,wikidataId/Q2450886,,,,,,,,,4609.0,,,,,,Neepawa,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2450886,552
553,wikidataId/Q2462444,,,,,125.0,,,,,,,,,,Two and One-Half Mile Village,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2462444,553
554,wikidataId/Q2484356,,,,,,,,,10408.0,,,,,,View Royal,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2484356,554
555,wikidataId/Q2485745,,,,,,,,,795.0,,,,,,Rainbow Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2485745,555
556,wikidataId/Q2493627,,,,,,,,,1308.0,,,,,,Bruderheim,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2493627,556
557,wikidataId/Q2508161,,,,,,,,,1021.0,,,,,,Valemount,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2508161,557
558,wikidataId/Q2532991,,,,,,,,,19667.0,,,,,,"Riverview, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2532991,558
559,wikidataId/Q2559651,,,,,,,,,5228.0,,,,,,Woodstock,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2559651,559
560,wikidataId/Q2568572,,,,,,,,,1118.0,,,,,,Cobalt,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2568572,560
561,wikidataId/Q2576413,,,,,,,,,50.0,,,,,,"Piapot, Saskatchewan",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2576413,561
562,wikidataId/Q2584775,,,,,647.0,,,,,,,,,,Winnipegosis,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2584775,562
563,wikidataId/Q2593164,,,,,,,,,2228.0,,,,,,Calmar,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2593164,563
564,wikidataId/Q2599367,,,,,,,,,386.0,,,,,,Killarney,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2599367,564
565,wikidataId/Q264075,,,,,,,,,,,,27304.0,,,Dieppe,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q264075,565
566,wikidataId/Q2642428,,,,,13321.0,,,,,,,,,,Saint-Charles-Borromée,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2642428,566
567,wikidataId/Q2645708,,,,,232.0,,,,,,,,,,"Alma, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2645708,567
568,wikidataId/Q2650984,,,,,,,,,3159.0,,,,,,Gibbons,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2650984,568
569,wikidataId/Q2651028,,,,,,,,,8215.0,,,,,,Coaldale,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2651028,569
570,wikidataId/Q266929,,,9989.0,,,,,,,,,,,,"Iberville, Quebec",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q266929,570
571,wikidataId/Q268103,,,,,,,,,30710.0,,,,,,Fort Erie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q268103,571
572,wikidataId/Q2695763,,,,,2031.0,,,,,,,,,,"Fort Albany, Ontario",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2695763,572
573,wikidataId/Q271730,,,,,,,,,141397.0,,,,,,Abbotsford,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q271730,573
574,wikidataId/Q2739451,,,,,,,,,1558.0,,,,,,Ashcroft,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2739451,574
575,wikidataId/Q2745103,,,,,4815.0,,,,,,,,,,Armstrong,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2745103,575
576,wikidataId/Q2747793,,,,,,,,,9328.0,,,,,,Blackfalds,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2747793,576
577,wikidataId/Q276115,,,,,,,,,129.0,,,,,,Grise Fiord,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q276115,577
578,wikidataId/Q277461,,,,,,,,,4083.0,,,,,,"Niverville, Manitoba",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q277461,578
579,wikidataId/Q2782497,,,,,,,,,2688.0,,,,,,La Ronge,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2782497,579
580,wikidataId/Q2798556,,,,,,,,,554.0,,,,,,Hardisty,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2798556,580
581,wikidataId/Q280702,,,,,,,,,3455.0,,,,,,Powassan,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q280702,581
582,wikidataId/Q281128,,,,,522.0,,,,,,,,,,Minitonas,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q281128,582
583,wikidataId/Q281266,,,416.0,,,,,,,,,,,,Rapid City,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q281266,583
584,wikidataId/Q281311,,,,,,,,,1089.0,,,,,,Lac du Bonnet,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q281311,584
585,wikidataId/Q281649,,,,,,,,,2449.0,,,,,,Minnedosa,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q281649,585
586,wikidataId/Q2821567,,,,,391.0,,,,,,,,,,Abercorn,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2821567,586
587,wikidataId/Q282363,,,,,,,,,3391.0,,,,,,Invermere,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q282363,587
588,wikidataId/Q284160,,,,,,,,,389.0,,,,,,Kimmirut,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q284160,588
589,wikidataId/Q284300,,,,,,,,,55.0,,,,,,"Destruction Bay, Yukon",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q284300,589
590,wikidataId/Q286048,,,,,,,,,9075.0,,,,,,New Glasgow,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q286048,590
591,wikidataId/Q2874907,,,,,,,,,7492.0,,,,,,Aylmer,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2874907,591
592,wikidataId/Q2892162,,,,,,,,,241.0,,,,,,Bay L'Argent,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2892162,592
593,wikidataId/Q2894839,,,,,1548.0,,,,,,,,,,Belledune,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2894839,593
594,wikidataId/Q2910716,,,,,,,,,724.0,,,,,,Borden-Carleton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2910716,594
595,wikidataId/Q291278,,13179.0,,,,,,,,,,,,,Grand-Mère,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q291278,595
596,wikidataId/Q2918116,,,,,,,,,1029.0,,,,,,Onoway,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2918116,596
597,wikidataId/Q2922719,,,,,,,,,,39371.0,,,,,Bowmanville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2922719,597
598,wikidataId/Q2923610,,,,,,,,,2559.0,,,,,,Turner Valley,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2923610,598
599,wikidataId/Q2925383,,,,,,,,,11844.0,,,,,,Brighton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2925383,599
600,wikidataId/Q2936541,,,,,806.0,,,,,,,,,,"Canso, Nova Scotia",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2936541,600
601,wikidataId/Q2957125,,,,,,,,,249.0,,,,,,Lytton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2957125,601
602,wikidataId/Q2957506,,,,,,,,,664.0,,,,,,Port Alice,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2957506,602
603,wikidataId/Q2957554,,,311.0,,,,,,,,,,,,Sayward,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2957554,603
604,wikidataId/Q2961241,,,,,307.0,,,,,,,,,,Chartierville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2961241,604
605,wikidataId/Q2975642,,,,,,,,,758.0,,,,,,Clark's Harbour,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2975642,605
606,wikidataId/Q2981802,,,,,,,,,13163.0,,,,,,Mississippi Mills,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2981802,606
607,wikidataId/Q2982694,,,,,,,,,867.0,,,,,,Gore Bay,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2982694,607
608,wikidataId/Q2991780,,,,,,,,,8962.0,,,,,,Penetanguishene,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2991780,608
609,wikidataId/Q3010939,,,,,,,,,17706.0,,,,,,Salmon Arm,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3010939,609
610,wikidataId/Q3033253,,,,,,,,,792.0,,,,,,"Doaktown, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3033253,610
611,wikidataId/Q3040214,,,,,,,,,7749.0,,,,,,Dryden,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3040214,611
612,wikidataId/Q3047234,,,,,,,,,20675.0,,,,,,Wasaga Beach,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3047234,612
613,wikidataId/Q3054292,,,,,,,,,1479.0,,,,,,Englehart,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3054292,613
614,wikidataId/Q3054408,,,,,,,,,13922.0,,,,,,Simcoe,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3054408,614
615,wikidataId/Q3074056,,,,,,,,,1604.0,,,,,,Florenceville-Bristol,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3074056,615
616,wikidataId/Q3085326,,,,,,,,,21552.0,,,,,,Kingsville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3085326,616
617,wikidataId/Q3089334,,,,,,,,,23229.0,,,,,,Tecumseh,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3089334,617
618,wikidataId/Q3089341,,,,,,,,,5742.0,,,,,,Petrolia,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3089341,618
619,wikidataId/Q3108251,,,,,19076.0,,,,,,,,,,Glace Bay,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3108251,619
620,wikidataId/Q3115831,,,,,,,,,2662.0,,,,,,French River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3115831,620
621,wikidataId/Q3116824,,,,,,,,,1330.0,,,,,,Smooth Rock Falls,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3116824,621
622,wikidataId/Q312033,,,,,,,,,1042.0,,,,,,Melita,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q312033,622
623,wikidataId/Q312066,,,,,,,,,840.0,,,,,,Manitou,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q312066,623
624,wikidataId/Q3154557,,,,,,,,,4537.0,,,,,,Iroquois Falls,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3154557,624
625,wikidataId/Q3182395,,,,,,,,,1269.0,,,,,,St. Charles,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3182395,625
626,wikidataId/Q3243949,,,,,,,,,2729.0,,,,,,Sundre,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3243949,626
627,wikidataId/Q3248963,,,,,,,,,1190.0,,,,,,"Oxford, Nova Scotia",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3248963,627
628,wikidataId/Q3257744,,,,,,,,,531.0,,,,,,Lockeport,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3257744,628
629,wikidataId/Q326413,,,,,,,,,468.0,,,,,,Radisson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q326413,629
630,wikidataId/Q3267266,,,,,,,,,2961.0,,,,,,Laurentian Hills,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3267266,630
631,wikidataId/Q3267284,,,,,,,,,4109.0,,,,,,Deep River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3267284,631
632,wikidataId/Q3267294,,,,,,,,,7576.0,,,,,,Plympton–Wyoming,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3267294,632
633,wikidataId/Q3305306,,,,,,,,,12310.0,,,,,,Paris,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3305306,633
634,wikidataId/Q3312661,,,,,,,,,1832.0,,,,,,Middleton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3312661,634
635,wikidataId/Q3315627,,,,,,,,,2305.0,,,,,,"Minto, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3315627,635
636,wikidataId/Q3323039,,,,,,,,,1529.0,,,,,,Bon Accord,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3323039,636
637,wikidataId/Q3344161,,,,,,,,,607.0,,,,,,North Rustico,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3344161,637
638,wikidataId/Q3350642,,,,,,,,,4928.0,,,,,,Oliver,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q3350642,638
