URL,Tile_Directory_URL,Name,DateRecorded
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200331.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200331.color/,Sea Surface Temperature,2003-07-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200332.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200332.color/,Sea Surface Temperature,2003-08-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200333.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200333.color/,Sea Surface Temperature,2003-08-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200334.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200334.color/,Sea Surface Temperature,2003-08-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200335.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200335.color/,Sea Surface Temperature,2003-08-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200336.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200336.color/,Sea Surface Temperature,2003-09-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200337.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200337.color/,Sea Surface Temperature,2003-09-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200338.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200338.color/,Sea Surface Temperature,2003-09-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200339.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200339.color/,Sea Surface Temperature,2003-09-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200340.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200340.color/,Sea Surface Temperature,2003-09-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200341.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200341.color/,Sea Surface Temperature,2003-10-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200342.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200342.color/,Sea Surface Temperature,2003-10-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200343.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200343.color/,Sea Surface Temperature,2003-10-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200344.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200344.color/,Sea Surface Temperature,2003-10-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200345.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200345.color/,Sea Surface Temperature,2003-11-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200346.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200346.color/,Sea Surface Temperature,2003-11-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200347.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200347.color/,Sea Surface Temperature,2003-11-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200348.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200348.color/,Sea Surface Temperature,2003-11-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200349.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200349.color/,Sea Surface Temperature,2003-12-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200350.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200350.color/,Sea Surface Temperature,2003-12-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200351.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200351.color/,Sea Surface Temperature,2003-12-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200352.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200352.color/,Sea Surface Temperature,2003-12-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200353.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200353.color/,Sea Surface Temperature,2003-12-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200402.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200402.color/,Sea Surface Temperature,2004-01-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200403.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200403.color/,Sea Surface Temperature,2004-01-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200404.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200404.color/,Sea Surface Temperature,2004-01-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200405.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200405.color/,Sea Surface Temperature,2004-01-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200406.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200406.color/,Sea Surface Temperature,2004-02-02
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200407.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200407.color/,Sea Surface Temperature,2004-02-09
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200408.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200408.color/,Sea Surface Temperature,2004-02-16
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200409.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200409.color/,Sea Surface Temperature,2004-02-23
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200410.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200410.color/,Sea Surface Temperature,2004-03-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200411.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200411.color/,Sea Surface Temperature,2004-03-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200412.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200412.color/,Sea Surface Temperature,2004-03-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200413.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200413.color/,Sea Surface Temperature,2004-03-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200414.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200414.color/,Sea Surface Temperature,2004-03-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200415.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200415.color/,Sea Surface Temperature,2004-04-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200416.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200416.color/,Sea Surface Temperature,2004-04-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200417.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200417.color/,Sea Surface Temperature,2004-04-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200418.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200418.color/,Sea Surface Temperature,2004-04-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200419.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200419.color/,Sea Surface Temperature,2004-05-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200420.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200420.color/,Sea Surface Temperature,2004-05-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200421.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200421.color/,Sea Surface Temperature,2004-05-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200422.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200422.color/,Sea Surface Temperature,2004-05-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200423.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200423.color/,Sea Surface Temperature,2004-05-31
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200424.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200424.color/,Sea Surface Temperature,2004-06-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200425.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200425.color/,Sea Surface Temperature,2004-06-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200426.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200426.color/,Sea Surface Temperature,2004-06-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200427.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200427.color/,Sea Surface Temperature,2004-06-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200428.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200428.color/,Sea Surface Temperature,2004-07-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200429.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200429.color/,Sea Surface Temperature,2004-07-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200430.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200430.color/,Sea Surface Temperature,2004-07-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200431.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200431.color/,Sea Surface Temperature,2004-07-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200432.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200432.color/,Sea Surface Temperature,2004-08-02
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200433.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200433.color/,Sea Surface Temperature,2004-08-09
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200434.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200434.color/,Sea Surface Temperature,2004-08-16
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200435.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200435.color/,Sea Surface Temperature,2004-08-23
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200436.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200436.color/,Sea Surface Temperature,2004-08-30
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200437.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200437.color/,Sea Surface Temperature,2004-09-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200438.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200438.color/,Sea Surface Temperature,2004-09-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200439.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200439.color/,Sea Surface Temperature,2004-09-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200440.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200440.color/,Sea Surface Temperature,2004-09-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200441.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200441.color/,Sea Surface Temperature,2004-10-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200442.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200442.color/,Sea Surface Temperature,2004-10-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200443.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200443.color/,Sea Surface Temperature,2004-10-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200444.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200444.color/,Sea Surface Temperature,2004-10-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200445.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200445.color/,Sea Surface Temperature,2004-11-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200446.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200446.color/,Sea Surface Temperature,2004-11-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200447.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200447.color/,Sea Surface Temperature,2004-11-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200448.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200448.color/,Sea Surface Temperature,2004-11-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200449.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200449.color/,Sea Surface Temperature,2004-11-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200450.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200450.color/,Sea Surface Temperature,2004-12-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200451.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200451.color/,Sea Surface Temperature,2004-12-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200452.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200452.color/,Sea Surface Temperature,2004-12-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200453.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200453.color/,Sea Surface Temperature,2004-12-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200501.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200501.color/,Sea Surface Temperature,2005-01-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200502.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200502.color/,Sea Surface Temperature,2005-01-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200503.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200503.color/,Sea Surface Temperature,2005-01-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200504.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200504.color/,Sea Surface Temperature,2005-01-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200505.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200505.color/,Sea Surface Temperature,2005-01-31
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200506.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200506.color/,Sea Surface Temperature,2005-02-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200507.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200507.color/,Sea Surface Temperature,2005-02-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200508.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200508.color/,Sea Surface Temperature,2005-02-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200509.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200509.color/,Sea Surface Temperature,2005-02-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200510.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200510.color/,Sea Surface Temperature,2005-03-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200511.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200511.color/,Sea Surface Temperature,2005-03-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200512.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200512.color/,Sea Surface Temperature,2005-03-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200513.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200513.color/,Sea Surface Temperature,2005-03-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200514.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200514.color/,Sea Surface Temperature,2005-04-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200515.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200515.color/,Sea Surface Temperature,2005-04-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200516.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200516.color/,Sea Surface Temperature,2005-04-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200517.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200517.color/,Sea Surface Temperature,2005-04-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200518.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200518.color/,Sea Surface Temperature,2005-05-02
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200519.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200519.color/,Sea Surface Temperature,2005-05-09
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200520.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200520.color/,Sea Surface Temperature,2005-05-16
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200521.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200521.color/,Sea Surface Temperature,2005-05-23
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200522.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200522.color/,Sea Surface Temperature,2005-05-30
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200523.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200523.color/,Sea Surface Temperature,2005-06-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200524.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200524.color/,Sea Surface Temperature,2005-06-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200525.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200525.color/,Sea Surface Temperature,2005-06-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200526.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200526.color/,Sea Surface Temperature,2005-06-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200527.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200527.color/,Sea Surface Temperature,2005-07-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200528.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200528.color/,Sea Surface Temperature,2005-07-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200529.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200529.color/,Sea Surface Temperature,2005-07-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200530.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200530.color/,Sea Surface Temperature,2005-07-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200531.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200531.color/,Sea Surface Temperature,2005-08-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200532.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200532.color/,Sea Surface Temperature,2005-08-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200533.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200533.color/,Sea Surface Temperature,2005-08-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200534.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200534.color/,Sea Surface Temperature,2005-08-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200535.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200535.color/,Sea Surface Temperature,2005-08-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200536.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200536.color/,Sea Surface Temperature,2005-09-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200537.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200537.color/,Sea Surface Temperature,2005-09-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200538.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200538.color/,Sea Surface Temperature,2005-09-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200539.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200539.color/,Sea Surface Temperature,2005-09-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200540.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200540.color/,Sea Surface Temperature,2005-10-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200541.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200541.color/,Sea Surface Temperature,2005-10-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200542.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200542.color/,Sea Surface Temperature,2005-10-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200543.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200543.color/,Sea Surface Temperature,2005-10-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200544.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200544.color/,Sea Surface Temperature,2005-10-31
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200545.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200545.color/,Sea Surface Temperature,2005-11-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200546.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200546.color/,Sea Surface Temperature,2005-11-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.200547.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.200547.color/,Sea Surface Temperature,2005-11-21
