,station_ID,country_code,country_name,region_name,region_code,nearest_city,city,district,state,postcode,last_signal
654,3144,CHE,Switzerland,Bern,"BE , CHE",Keelung,高雄市,,,802,2021-11-12 19:50:02
655,3154,TWN,Taiwan,Kaohsiung,"KA , TWN",Keelung,,,臺灣省,20224,2021-11-15 01:35:01
656,3308,TWN,Taiwan,Chutung,"CH , TWN",Kaohsiung,กรุงเทพมหานคร,,กรุงเทพมหานคร,10110,2021-11-15 01:35:01
657,2338,TWN,Taiwan,Kaohsiung,"KA , TWN",Keelung,Port of Spain,,,190130,2021-11-15 01:35:01
658,3046,TWN,Taiwan,"Keelung, National","KN , TWN",Din Daeng,,,Diego Martin,,2021-11-15 01:35:01
659,2794,TWN,Taiwan,Keelung,"KE , TWN",Port of Spain,,,,,2021-11-15 01:35:01
660,2353,TWN,Taiwan,Kaohsiung,"KA , TWN",Diego Martin,,,,34122,2021-11-15 01:35:01
661,2592,TWN,Taiwan,"Keelung, National","KN , TWN",Akhisar,Одеса,,Одеська область,65012,2021-11-15 01:35:01
662,2983,THA,Thailand,Bangkok,"BA , THA",Eminönü,Миколаїв,,Миколаївська область,54000-54490,2021-11-15 01:35:01
663,3492,TTO,Trinidad and Tobago,Port of,"Po , TTO",Odessa,دبي,,دبي,55050,2021-11-15 01:35:02
664,2370,TTO,Trinidad and Tobago,Chaguaramas,"CH , TTO",Mykolayiv,,North East England,England,TS24 0RY,2021-11-15 01:35:01
665,2111,TUR,Turkey,Göcek,"GÖ , TUR",Dubai,,North East England,England,NE66 3NB,2021-11-15 01:35:01
666,3012,TUR,Turkey,Istanbul,"IS , TUR",Middlesbrough,Southampton,South East England,England,SO17 1NR,2021-11-10 17:15:02
667,2401,UKR,Ukraine,Odessa,"OD , UKR",Lesbury,Arun,South East England,England,PO22 0AJ,2021-11-15 01:35:01
668,2310,UKR,Ukraine,Nikolaev,"NI , UKR",Southampton,East Hampshire,South East England,England,GU34 1LL,2021-11-15 01:35:01
669,2703,ARE,United Arab Emirates,Dubai,"DU , ARE",Barnham,East Suffolk,East of England,England,NR32 1XH,2021-11-14 22:50:02
670,2885,GBR,United Kingdom,Hartlepool,"HA , GBR",Alton,Thanet,South East England,England,CT10,2021-11-15 01:35:01
671,2116,GBR,United Kingdom,Alnmouth,"AL , GBR",Lowestoft,,,Scotland,EH21 7DY,2021-11-15 01:35:01
672,2883,GBR,United Kingdom,Southampton,"SO , GBR",Broadstairs,,Yorkshire and the Humber,England,HU13 0SP,2021-11-15 01:35:01
673,2045,GBR,United Kingdom,Portsmouth,"PO , GBR",Musselburgh,,,Cymru / Wales,LL54 7RR,2021-11-15 01:35:01
674,2825,GBR,United Kingdom,Alton,"AL , GBR",Kirk Ella,,,Scotland,KY5 9QH,2021-11-15 01:35:01
675,3033,GBR,United Kingdom,Norwich,"NO , GBR",Talysarn,East Suffolk,East of England,England,NR33 7NB,2021-11-15 01:35:01
676,2313,GBR,United Kingdom,"Broadstairs, Kent","BK , GBR",Lochgelly,East Lindsey,East Midlands,England,LN11 9RZ,2021-11-15 01:35:01
677,2876,GBR,United Kingdom,Musselburgh,"MU , GBR",Kessingland,,North East England,England,NE24 3UH,2021-11-15 01:35:01
678,3051,GBR,United Kingdom,Hessle,"HE , GBR",Louth,,Yorkshire and the Humber,England,YO22 4RR,2021-11-15 01:35:01
679,3072,GBR,United Kingdom,Caernarfon,"CA , GBR",Blyth,,,Northern Ireland,BT24 8XR,2021-11-15 01:35:01
680,2514,GBR,United Kingdom,Lochgelly,"LO , GBR",Whitby,,,Cymru / Wales,SA73 3RS,2021-11-15 01:35:01
681,2953,GBR,United Kingdom,"Lowestoft, Suffolk","LS , GBR",Utsira,Brighton,South East England,England,BN1 1EE,2021-11-15 01:35:01
682,2206,GBR,United Kingdom,Cleethorpes,"CL , GBR",Ballynahinch,Thanet,South East England,England,CT12 5FN,2021-11-15 01:35:01
683,2540,GBR,United Kingdom,Blyth,"BL , GBR",Milford Haven,,South East England,England,PO12 4FF,2021-11-15 01:35:01
684,2439,GBR,United Kingdom,Robin Hoods,"RH , GBR",Brighton,,,Scotland,PA37 1QR,2021-11-14 21:55:01
685,2107,GBR,United Kingdom,Aberdeen,"AB , GBR",Birchington-on-Sea,,,Scotland,PA47 7SZ,2021-08-22 11:00:02
686,2411,GBR,United Kingdom,"Ballynahinch, N.Ireland","BN , GBR",Portsmouth,,,Scotland,HS6 5HE,2021-11-15 01:35:01
687,2558,GBR,United Kingdom,Gelliswick,"GE , GBR",Oban,,North West England,England,L2 4TZ,2021-11-15 01:35:01
688,3137,GBR,United Kingdom,Brighton,"BR , GBR",Isle of Islay,,,Northern Ireland,BT30 9SR,2021-11-15 01:35:01
689,3244,GBR,United Kingdom,Manston,"MA , GBR",Isle of North Uist,,,Scotland,PA16 8BP,2021-11-15 01:35:01
690,2716,GBR,United Kingdom,Gosport,"GO , GBR",Birkenhead,,,Scotland,,2021-11-15 01:35:01
691,2260,GBR,United Kingdom,Oban,"OB , GBR",Killyleagh,,South West England,England,BH10 4BQ,2021-11-15 01:35:01
692,2286,GBR,United Kingdom,Isle of,"Io , GBR",Kilcreggan,City of London,Greater London,England,EC3N 1LH,2021-11-15 01:35:01
693,3363,GBR,United Kingdom,"Scotland, North","SN , GBR",Wick,London,Greater London,England,E14 4ED,2021-11-15 01:25:02
694,2020,GBR,United Kingdom,Liverpool,"LI , GBR",Bournemouth,,,Northern Ireland,BT19 6TH,2021-11-15 01:35:01
695,3243,GBR,United Kingdom,Killyleagh,"KI , GBR",City of London,Vale of White Horse,South East England,England,OX12 9FE,2021-11-15 01:35:01
696,2713,GBR,United Kingdom,"Scotland, Greenock","SG , GBR",Canary Wharf,Hull,Yorkshire and the Humber,England,HU1 2BE,2021-11-15 01:35:01
697,2133,GBR,United Kingdom,Caithness (Scotland),"C( , GBR",Bangor,,South East England,England,PO16 8AL,2021-11-14 22:25:01
698,3063,GBR,United Kingdom,Bournemouth,"BO , GBR",Wantage,,North East England,England,TD15 2AW,2021-11-15 01:35:01
699,2055,GBR,United Kingdom,London &,"L& , GBR",Kingston upon Hull,,,New Mexico,,2021-11-15 01:35:01
700,3416,GBR,United Kingdom,London,"LO , GBR",Wickham,,South East England,England,PO9 1QH,2021-11-15 01:35:02
701,2862,GBR,United Kingdom,"Bangor, County","BC , GBR",Berwick-Upon-Tweed,,,Scotland,EH21 7DG,2021-11-15 01:35:01
702,2309,GBR,United Kingdom,ABXAIS,"AB , GBR",Lordsburg,,South East England,England,PO16 0LE,2021-11-15 01:35:01
703,2477,GBR,United Kingdom,Humber Dock,"HD , GBR",Waterlooville,London,Greater London,England,SW19 2RR,2021-11-15 01:35:01
704,2708,GBR,United Kingdom,Fareham,"FA , GBR",Musselburgh,,,,JE3 5FP,2021-11-15 01:35:01
705,2478,GBR,United Kingdom,Tweedmouth,"TW , GBR",Wickham,,,Scotland,IV49 9BD,2021-11-11 14:15:02
706,2333,GBR,United Kingdom,TEST-EP,"TE , GBR",Mitcham,,,Scotland,IV42 8QE,2021-11-15 01:35:01
707,2060,GBR,United Kingdom,Solent,"SO , GBR",Saint Helier,,South West England,England,BH19 2AT,2021-11-15 01:35:01
708,3356,GBR,United Kingdom,Musselburgh,"MU , GBR",Portree,,South East England,England,PO12 3UD,2021-11-15 01:35:02
709,2808,GBR,United Kingdom,Fareham,"FA , GBR",Portree,,East of England,England,CO2 7JD,2021-11-15 01:35:01
710,2103,GBR,United Kingdom,London,"LO , GBR",Poole,Adur,South East England,England,BN43 6HD,2021-11-15 00:10:02
711,3055,GBR,United Kingdom,Jersey,"JE , GBR",Portsmouth,,Yorkshire and the Humber,England,YO21 1QE,2021-10-31 12:00:02
712,2583,GBR,United Kingdom,Broadford,"BR , GBR",Irvine,City of Edinburgh,,Scotland,EH7 4HG,2021-11-15 01:35:01
713,2438,GBR,United Kingdom,"Scotland, Broadford","SB , GBR",Shoreham-by-Sea,Rochester,,New York,14604,2021-11-15 01:35:01
714,2159,GBR,United Kingdom,Swanage,"SW , GBR",Whitby,,South West England,England,TR7 3JW,2021-11-15 01:35:01
715,2474,GBR,United Kingdom,Gosport,"GO , GBR",Loanhead,,South West England,England,TQ4 7SB,2021-11-15 01:35:01
716,2233,GBR,United Kingdom,Colchester,"CO , GBR",Gates-North Gates,South Hams,South West England,England,TQ7 3DW,2021-11-14 21:40:01
717,3351,GBR,United Kingdom,Shoreham,"SH , GBR",Newquay,East Suffolk,East of England,England,NR33 7QP,2021-11-15 01:35:02
718,2854,GBR,United Kingdom,Whitby,"WH , GBR",Paignton,East Suffolk,East of England,England,NR32 1XH,2021-11-14 23:10:01
719,2647,GBR,United Kingdom,Edinburgh,"ED , GBR",Salcombe,,South East England,England,ME4 6NR,2021-11-07 20:15:01
720,2447,GBR,United Kingdom,Rochester,"RO , GBR",Kessingland,,East of England,England,NR30 4DN,2021-11-15 01:35:01
721,2131,GBR,United Kingdom,Newquay-Cornwall,"NE , GBR",Lowestoft,East Suffolk,East of England,England,IP11 7NS,2021-11-15 01:35:01
722,2472,GBR,United Kingdom,Devon,"DE , GBR",Chatham,,North West England,England,CH42 5LW,2021-11-03 22:15:01
723,2980,GBR,United Kingdom,Bolt Head,"BH , GBR",Caister-on-Sea,,,England,,2021-11-14 16:05:02
724,2903,GBR,United Kingdom,Parkfield,"PA , GBR",Shotley Gate,,,Scotland,DD10 0LA,2021-05-11 14:55:02
725,2021,GBR,United Kingdom,Suffolk,"SU , GBR",Birkenhead,Bristol,South West England,England,BS11,2021-11-15 01:35:01
726,2799,GBR,United Kingdom,Kent,"KE , GBR",Tintagel,Gravesham,South East England,England,DA12 1EW,2019-03-12 21:15:03
727,2297,GBR,United Kingdom,Great Yarmouth,"GY , GBR",Saint Cyrus,,South West England,England,TQ1 3SF,2021-11-01 15:05:01
728,2073,GBR,United Kingdom,Felixstowe ,"FE , GBR",Easton-in-Gordano,,,Scotland,AB42 1LE,2021-11-15 01:35:01
729,3387,GBR,United Kingdom,Birkenhead,"BI , GBR",Chadwell St Mary,,,Scotland,KW15 1TY,2021-11-15 01:35:02
730,2896,GBR,United Kingdom,Bude,"BU , GBR",Cockington,London,Greater London,England,NW6 7PY,2021-11-15 00:05:02
731,2120,GBR,United Kingdom,Gourdon ,"GO , GBR",Peterhead,,,Scotland,PA19 1BA,2021-11-15 01:35:01
732,2312,GBR,United Kingdom,Bristol,"BR , GBR",Orkney,,South West England,England,BH15 1LT,2021-11-15 01:35:01
733,2843,GBR,United Kingdom,Gravesend,"GR , GBR",Belsize Park,,North West England,England,CH45 7PS,2021-11-15 01:35:01
734,2522,GBR,United Kingdom,Torquay,"TO , GBR",Wemyss Bay,,South East England,England,PO1 1DZ,2021-11-15 01:35:01
735,2160,GBR,United Kingdom,"Scotland, Peterhead","SP , GBR",Poole,East Suffolk,East of England,England,NR32 4EL,2021-11-15 01:35:01
736,2066,GBR,United Kingdom,Orkney,"OR , GBR",Wallasey,,North West England,England,CH41 6ES,2021-11-15 01:35:01
737,2736,GBR,United Kingdom,London,"LO , GBR",Portsmouth,,,Scotland,HS2 0SW,2020-05-15 08:20:02
738,2410,GBR,United Kingdom,Gourock,"GO , GBR",Lowestoft,Forest of Dean,South West England,England,GL15 4,2021-11-15 01:35:01
739,2377,GBR,United Kingdom,Poole,"PO , GBR",Birkenhead,North Norfolk,East of England,England,NR26 8RR,2021-11-15 01:35:01
740,3096,GBR,United Kingdom,Wirral,"WI , GBR",Isle of Lewis,Aberdeen City,,Scotland,AB25 3SY,2021-11-15 01:35:01
741,2839,GBR,United Kingdom,Portsmouth,"PO , GBR",Lydney,Aberdeen City,,Scotland,AB11 5PW,2021-11-15 01:35:01
742,2735,GBR,United Kingdom,Lowestoft,"LO , GBR",Sheringham,,South West England,England,PL10 1LL,2021-11-15 01:35:01
743,2967,GBR,United Kingdom,Birkenhead,"BI , GBR",Aberdeen,,South East England,England,PO14 3AH,2021-11-15 01:35:01
744,2142,GBR,United Kingdom,Isle of,"Io , GBR",Aberdeen,,South East England,England,PO6 2NN,2021-11-15 01:35:01
745,2837,GBR,United Kingdom,Oldcroft,"OL , GBR",Millbrook,,South East England,England,PO12 2TR,2021-11-15 01:35:01
746,2681,GBR,United Kingdom,Sheringham,"SH , GBR",Lee-on-the-Solent,,East of England,England,IP1 2AN,2021-11-15 01:35:01
747,2191,GBR,United Kingdom,Aberdeen,"AB , GBR",Waterlooville,New Forest,South East England,England,SO45 5GL,2021-11-15 01:35:01
748,2964,GBR,United Kingdom,Aberdeen,"AB , GBR",Ryde,,,Maine,04843,2021-10-13 17:40:02
749,3329,GBR,United Kingdom,Plymouth,"PL , GBR",Bramford,,,Texas,77573,2021-11-15 01:35:01
750,2054,GBR,United Kingdom,Solent,"SO , GBR",Southampton,Gloucester,,Massachusetts,01930-3540,2021-11-15 01:35:01
751,3259,GBR,United Kingdom,Portsmouth,"PO , GBR",Carmel,Seattle,,Washington,98101,2021-11-15 01:35:01
752,3377,GBR,United Kingdom,Gosport,"GO , GBR",El Lago,,,Texas,77539,2021-11-12 14:45:02
753,2053,GBR,United Kingdom,Ipswich,"IP , GBR",Gloucester,Vacaville,,California,95688,2021-11-15 01:35:01
754,3257,GBR,United Kingdom,"Hythe, Hampshire","HH , GBR",Seattle,Deltona,,Florida,32738,2021-11-15 01:35:01
755,2448,USA,United States,Camden,"CA , USA",Bacliff,Seattle,,Washington,98199,2021-11-15 01:35:01
756,2047,USA,United States,Galveston Bay,"GB , USA",Hartley,Long Beach,,California,90846,2021-11-15 01:35:01
757,3219,USA,United States,"Gloucester, Massachusetts","GM , USA",Deltona,Miami,,Florida,33132,2021-10-30 08:40:02
758,2369,USA,United States,Seattle,"SE , USA",Seattle,Berkeley,,California,94704,2021-11-15 01:35:01
759,2614,USA,United States,Kingwood,"KI , USA",Lakewood,,,Florida,32953,2021-11-15 01:35:01
760,2033,USA,United States,Bodega Bay,"BB , USA",Miami Beach,,,Washington,98642,2021-11-15 01:35:01
761,3309,USA,United States,Florida,"FL , USA",Berkeley,Melbourne,,Florida,32901,2021-11-15 01:35:01
762,2296,USA,United States,Seattle,"SE , USA",Cocoa,,,California,92078,2021-11-15 01:35:01
763,3081,USA,United States,"California, Long","CL , USA",Ridgefield,,,Florida,33037,2021-11-14 21:20:02
764,2484,USA,United States,Biscayne Bay,"BB , USA",West Melbourne,Seattle,,Washington,98101,2021-11-15 01:35:01
765,3253,USA,United States,"Berkeley, California","BC , USA",Lake San Marcos,,,Washington,,2021-10-19 20:30:02
766,3213,USA,United States,"Merritt Island,","MI , USA",North Key Largo,,,California,93106,2021-11-15 01:35:01
767,2727,USA,United States,Washingotn,"WA , USA",Seattle,,,Michigan,49740,2021-11-15 01:35:01
768,2957,USA,United States,Melbourne,"ME , USA",Shelton,,,Michigan,48098,2021-11-15 01:35:01
769,2249,USA,United States,San Diego,"SD , USA",Isla Vista,,,Michigan,49417,2021-11-15 01:35:01
770,2827,USA,United States,Key Largo,"KL , USA",Bay Harbor,Cape Coral,,Florida,33904,2021-11-15 01:35:01
771,2726,USA,United States,Seattle,"SE , USA",West Bloomfield Township,Fort Lauderdale,,Florida,33308,2021-11-15 01:35:01
772,2390,USA,United States,Shelton Washington,"SW , USA",Comstock Northwest,,,Washington,,2021-11-15 01:35:01
773,3307,USA,United States,Santa Barbara,"SB , USA",Cape Coral,,,Tennessee,38365,2021-11-15 01:35:01
774,3079,USA,United States,Petoskey,"PE , USA",Lauderdale-by-the-Sea,,,Maryland,20723-6099,2021-11-15 01:35:01
775,2157,USA,United States,Michigan,"MI , USA",Oak Bay,Baltimore,,Maryland,21202,2021-11-15 00:15:01
776,3250,USA,United States,"Grand Haven,","GH , USA",Olivet,Pompano Beach,,Florida,33060,2021-01-30 09:25:02
777,3210,USA,United States,Florida,"FL , USA",Riverside,,,Florida,32903,2021-11-15 01:35:01
778,2134,USA,United States,"Fort Lauderdale,","FL , USA",Baltimore,,,Washington,98320,2021-08-22 15:20:01
779,2722,USA,United States,Salish Sea,"SS , USA",Pompano Beach,,,Virginia,22180,2021-11-15 01:35:01
780,3369,USA,United States,"Pickwick Dam,","PD , USA",Indialantic,,,Florida,32507,2021-11-15 01:35:02
781,2449,USA,United States,Johns Hopkins,"JH , USA",Seabeck,Anacortes,,Washington,98221,2021-11-15 00:10:02
782,2666,USA,United States,Baltimore,"BA , USA",Woodburn,New Orleans,,Louisiana,70130,2021-11-15 01:35:01
783,2305,USA,United States,Chattanooga,"CH , USA",Orange Beach,Tampa,,Florida,33602:33605,2021-11-15 01:35:01
784,3367,USA,United States,"Florida, Indialantic","FI , USA",Anacortes,Miami,,Florida,33132,2021-11-15 01:35:02
785,3069,USA,United States,Dabob Bay,"DB , USA",New Orleans,,,California,94965,2021-11-15 01:20:03
786,2200,USA,United States,"Vienna, VW","VV , USA",Tampa,,,Alaska,99546,2021-11-15 01:35:01
787,3141,USA,United States,Pensacola,"PE , USA",Miami,Monterey,,California,93940,2021-11-02 15:00:02
788,2950,USA,United States,"Anacortes, WA","AW , USA",Sausalito,Baltimore,,Maryland,21224,2021-11-15 01:35:01
789,2056,USA,United States,New Orleans,"NO , USA",Dutch Harbor,,,California,94920,2021-11-15 01:35:01
790,2765,USA,United States,Tampa,"TA , USA",Monterey,,,Maryland,21075:21090,2021-11-15 01:35:01
791,2579,USA,United States,Miami,"MI , USA",Baltimore,,,North Carolina,28412,2021-11-15 01:35:01
792,2028,USA,United States,At Sea,"AS , USA",Belvedere,,,New York,14172,2021-11-15 01:35:01
793,2048,USA,United States,"Adak, Alaska","AA , USA",Elkridge,New York,,New York,11217,2021-11-14 03:50:01
794,2187,USA,United States,"Canada, Monterey","CM , USA",Sea Breeze,South San Francisco,,California,94083,2021-11-15 01:35:01
795,2023,USA,United States,"Baltimore, Maryland","BM , USA",Niagara Falls,,,Pennsylvania,16415,2021-11-15 01:35:01
796,2426,USA,United States,San Francisco,"SF , USA",Financial District,,,New York,13118,2021-11-15 01:35:01
797,2247,USA,United States,"Hanover, Maryland ","HM , USA",Brisbane,,,California,94501,2021-11-15 01:35:01
798,2016,USA,United States,Carolina Beach,"CB , USA",Lawrence Park,,,Maryland,21012,2021-11-15 01:35:01
799,2932,USA,United States,"New York,","NY , USA",Cortland West,Fort Lauderdale,,Florida,33301,2019-05-06 06:45:03
800,2272,USA,United States,Brooklyn NY,"BN , USA",Oakland,New Orleans,,Louisiana,70131,2021-11-15 01:35:01
801,2812,USA,United States,San Francisco,"SF , USA",Arnold,,,Florida,32086,2021-11-15 01:35:01
802,3413,USA,United States,Fairview,"FA , USA",Fort Lauderdale,,,New Jersey,07020,2021-11-15 01:35:02
803,2657,USA,United States,Niles,"NI , USA",Terrytown,,,Delaware,19720,2021-11-14 22:50:02
804,2036,USA,United States,"Alameda, CA","AC , USA",Saint Augustine Shores,Baltimore,,Maryland,21214,2021-10-08 06:25:02
805,2529,USA,United States,"Arnold, MD","AM , USA",Morningside Heights,,,New Jersey,08008,2021-11-15 01:35:01
806,2990,USA,United States,Fort Lauderdale,"FL , USA",New Castle,,,Georgia,31402,2021-11-15 01:35:01
807,2757,USA,United States,New Orleans,"NO , USA",Parkville,,,Virginia,22435,2021-11-15 01:35:01
808,2550,USA,United States,St. Augustine,"SA , USA",Surf City,,,Florida,32566,2021-11-14 22:55:01
809,3133,USA,United States,Edgewater,"ED , USA",Savannah,Duluth,,Minnesota,55802,2021-11-15 00:55:01
810,2100,USA,United States,New Castle,"NC , USA",Lexington Park,,,Florida,33037,2021-11-15 01:35:01
811,2756,USA,United States,Baltimore,"BA , USA",Navarre,,,California,94965,2021-11-15 01:35:01
812,2235,USA,United States,Harvey Cedars,"HC , USA",Superior,,,Rhode Island,02886,2021-11-15 01:35:01
813,2537,USA,United States,"Savannah, Georgia","SG , USA",Key Largo,,,Washington,,2021-11-15 01:35:01
814,2466,USA,United States,"Callao, VA","CV , USA",Sausalito,,,Louisiana,,2021-11-15 01:25:02
815,2172,USA,United States,Navarre FL,"NF , USA",Warwick,,,New York,12583,2021-11-15 00:45:01
816,2495,USA,United States,"Duluth, MN","DM , USA",Friday Harbor,,,Mississippi,39183,2021-11-15 01:35:01
817,2530,USA,United States,"Key Largo,","KL , USA",Groves,,,Florida,32580,2021-11-11 23:40:01
818,2806,USA,United States,San Francisco,"SF , USA",Saugerties South,,,Louisiana,70339,2021-11-15 01:35:01
819,2197,USA,United States,"Warwick, Rhode","WR , USA",Vicksburg,New York,,New York,10010,2021-11-15 01:35:01
820,3487,USA,United States,Friday Harbor,"FH , USA",Valparaiso,,,New York,14063,2021-11-15 01:35:02
821,2650,USA,United States,"Sabine Pass,","SP , USA",Morgan City,San Diego,,California,92093,2021-11-15 01:35:01
822,2229,USA,United States,New York,"NY , USA",Gramercy Park,,,Florida,34221,2021-11-15 01:35:01
823,3110,USA,United States,Vicksburg,"VI , USA",Jamestown West,San Francisco,,California,94122-1515,2021-11-15 01:35:01
824,2906,USA,United States,Valparaiso,"VA , USA",La Jolla,,,Florida,32578,2021-11-14 13:45:01
825,2802,USA,United States,"Morgan City,","MC , USA",Palmetto,Parkersburg,,West Virginia,26102,2021-11-15 01:35:01
826,3045,USA,United States,New York,"NY , USA",Noe Valley,Seattle,,Washington,98107,2021-11-15 01:35:01
827,2646,USA,United States,"Arkwright, NY","AN , USA",Niceville,San Francisco,,California,94123,2021-11-15 01:35:01
828,3479,USA,United States,San Diego,"SD , USA",Belpre,,,Michigan,49779,2021-11-15 01:35:02
829,3235,USA,United States,Palmetto,"PA , USA",Seattle,San Diego,,California,92147,2021-11-15 01:35:01
830,2800,USA,United States,San Francisco,"SF , USA",Chinatown,,,Alaska,,2021-11-15 01:35:01
831,2149,USA,United States,"Niceville, FL","NF , USA",Thessalon,San Francisco,,California,94118-1316,2021-11-15 01:35:01
832,3011,USA,United States,"Belpre, Ohio","BO , USA",Coronado,,,Washington,98250,2021-11-15 01:35:01
833,2744,USA,United States,Seattle,"SE , USA",Cordova,Seattle,,Washington,98109,2021-11-15 01:35:01
834,3342,USA,United States,San Francisco,"SF , USA",Noe Valley,,,Alaska,,2021-11-15 01:35:01
835,2383,USA,United States,"Rogers City,","RC , USA",Friday Harbor,,,Rhode Island,02818,2021-11-14 16:55:01
836,2639,USA,United States,San Diego,"SD , USA",Seattle,Baton Rouge,,Louisiana,70808,2021-11-15 01:35:01
837,2692,USA,United States,"Anchorage, Alaska","AA , USA",Unalaska,,,California,90755,2021-11-10 02:55:02
838,2742,USA,United States,San Francisco,"SF , USA",Exeter,,,Washington,98365,2021-11-15 01:35:01
839,2343,USA,United States,Friday Harbor,"FH , USA",Baton Rouge,,,United States Virgin Islands,00802,2021-11-15 01:35:01
840,3101,USA,United States,Seattle,"SE , USA",Signal Hill,Memphis,,Tennessee,38127,1970-01-01 00:00:00
841,3469,USA,United States,Dutch Harbor,"DH , USA",Port Ludlow,,,Connecticut,06825,2021-11-14 19:10:01
842,3271,USA,United States,"East Greenwich,","EG , USA",Charlotte Amalie,Los Angeles,,California,90731,2021-10-16 09:40:02
843,3231,USA,United States,"Baton Rouge,","BR , USA",Memphis,,,Florida,33004,2021-11-15 01:35:01
844,2797,USA,United States,Signal Hill,"SH , USA",Bridgeport,,,Florida,33469,2021-11-15 01:35:01
845,3230,USA,United States,"Port Ludlow,","PL , USA",San Pedro,,,Alabama,,2021-11-15 01:35:01
846,2436,USA,United States,"Treehouse, Virgin","TV , USA",Dania Beach,,,Wisconsin,54814,2021-11-15 01:35:01
847,3098,USA,United States,Orleans,"OR , USA",Jupiter,Everett,,Washington,98203,2021-11-15 01:35:01
848,2014,USA,United States,Fairfield,"FA , USA",Butler,Towson,,Maryland,21204,2021-11-15 01:35:01
849,2597,USA,United States,San Pedro,"SP , USA",Washburn,San Francisco,,California,94123,2021-11-15 01:35:01
850,2277,USA,United States,Dania Beach,"DB , USA",Mukilteo,,,New York,10543,2021-11-15 01:35:01
851,2308,USA,United States,"Jupiter, FL","JF , USA",Towson,Jersey City,,New Jersey,07302,2021-11-15 01:35:01
852,2685,USA,United States,Alabama,"AL , USA",Chinatown,,,Mississippi,,2021-10-16 04:05:02
853,2092,USA,United States,Bayfield,"BA , USA",Byram,Los Angeles,,California,90049,2021-11-15 01:35:01
854,3460,USA,United States,"Everett, Washington","EW , USA",Financial District,,,Washington,98498,2021-11-15 01:35:02
855,3225,USA,United States,Baltimore,"BA , USA",Vicksburg,,,Washington,98166,2021-04-10 15:20:02
856,2161,USA,United States,San Francisco,"SF , USA",Westwood,,,New Jersey,08065,2021-11-15 01:35:01
857,3261,USA,United States,Mamaroneck,"MA , USA",Lakewood,,,New Jersey,08730,2021-11-15 01:35:01
858,2408,USA,United States,"Jersey City,","JC , USA",Normandy Park,,,Washington,98110-5238,2021-11-15 01:35:01
859,2148,USA,United States,Vicksburg,"VI , USA",Cinnaminson,,,Tennessee,38320,2021-11-09 06:00:02
860,3455,USA,United States,Los Angeles,"LA , USA",Dover Beaches North,,,California,94941,2021-11-15 01:35:02
861,3223,USA,United States,Lakewood,"LA , USA",Bainbridge Island,Seattle,,Washington,98107,2021-11-15 01:35:01
862,2282,USA,United States,Seattle,"SE , USA",New Johnsonville,Seattle,,Washington,98101,2021-11-15 01:35:01
863,2329,USA,United States,Riverton,"RI , USA",Strawberry,New York,,New York,11201,2021-11-15 01:35:01
864,3380,USA,United States,Brielle,"BR , USA",Seattle,San Francisco,,California,94111,2021-11-15 01:35:02
865,3092,USA,United States,Bainbridge Island,"BI , USA",Seattle,,,Texas,77642,2021-11-15 01:35:01
866,3454,USA,United States,"Tennessee, Eva","TE , USA",Financial District,,,Minnesota,55122,2021-11-15 01:35:02
867,3221,USA,United States,"Mill Valley,","MV , USA",Chinatown,Cagliari - Casteddu,,Sardegna,09129,2021-11-15 01:35:01
868,2057,USA,United States,Seattle,"SE , USA",Groves,Montevideo,,Montevideo,11800,2021-11-15 01:35:01
869,2035,USA,United States,Seattle,"SE , USA",Elko New Market,Hải Phòng,,,,2021-11-15 01:35:01
870,3001,USA,United States,Brooklyn,"BR , USA",Cagliari,,,,756604,2021-11-15 01:35:01
871,3376,USA,United States,San Francisco,"SF , USA",Montevideo,,,,,2021-11-15 01:35:02
872,2619,USA,United States,Groves,"GR , USA",Núi Đối,,,,,2021-11-15 01:35:01
873,3157,USA,United States,Minnesota,"MI , USA",Quận Bốn,,,,,2021-11-12 19:50:02
879,2656,unknown,unknown,Cagliari,"CA , unknown",,,,,,2021-11-15 01:35:01
884,2389,URY,Uruguay,Montevideo,"MO , URY",,,,,,2021-11-15 01:35:01
885,3314,VNM,Vietnam,Hanoi,"HA , VNM",,,,,,2021-05-05 12:00:02
886,2040,VNM,Vietnam,HCMC,"HC , VNM",,,,,,2021-11-15 01:35:01
